name,url,power,value 
Rick Mason (Earth-616),/wiki/Rick_Mason_(Earth-616),Fighting_Skills,Master of a single form of combat
Roberto Velasquez (Earth-616),/wiki/Roberto_Velasquez_(Earth-616),Fighting_Skills,Master of a single form of combat
Russian (Earth-616),/wiki/Russian_(Earth-616),Fighting_Skills,Master of a single form of combat
Rūna (Earth-616),/wiki/R%C5%ABna_(Earth-616),Fighting_Skills,Master of a single form of combat
Samantha Parrington (Earth-616),/wiki/Samantha_Parrington_(Earth-616),Fighting_Skills,Master of a single form of combat
Sean Dolan (Earth-616),/wiki/Sean_Dolan_(Earth-616),Fighting_Skills,Master of a single form of combat
Shanna O'Hara (Earth-616),/wiki/Shanna_O%27Hara_(Earth-616),Fighting_Skills,Master of a single form of combat
Shingen Harada (Earth-616),/wiki/Shingen_Harada_(Earth-616),Fighting_Skills,Master of a single form of combat
Sif (Earth-616),/wiki/Sif_(Earth-616),Fighting_Skills,Master of a single form of combat
Silhouette Chord (Earth-616),/wiki/Silhouette_Chord_(Earth-616),Fighting_Skills,Master of a single form of combat
Spymaster (Ted Calloway) (Earth-616),/wiki/Spymaster_(Ted_Calloway)_(Earth-616),Fighting_Skills,Master of a single form of combat
Staak (Earth-616),/wiki/Staak_(Earth-616),Fighting_Skills,Master of a single form of combat
Suma-Ket (Earth-616),/wiki/Suma-Ket_(Earth-616),Fighting_Skills,Master of a single form of combat
Surtur (Earth-616),/wiki/Surtur_(Earth-616),Fighting_Skills,Master of a single form of combat
Suwan (Earth-616),/wiki/Suwan_(Earth-616),Fighting_Skills,Master of a single form of combat
T'Challa (Earth-616),/wiki/T%27Challa_(Earth-616),Fighting_Skills,Master of a single form of combat
Takuya Yamashiro (Earth-51778),/wiki/Takuya_Yamashiro_(Earth-51778),Fighting_Skills,Master of a single form of combat
Tara Richards (Earth-6311),/wiki/Tara_Richards_(Earth-6311),Fighting_Skills,Master of a single form of combat
Tath Ki (Earth-616),/wiki/Tath_Ki_(Earth-616),Fighting_Skills,Master of a single form of combat
Tigon Liger (Earth-616),/wiki/Tigon_Liger_(Earth-616),Fighting_Skills,Master of a single form of combat
Ultima Wordman (Earth-616),/wiki/Ultima_Wordman_(Earth-616),Fighting_Skills,Master of a single form of combat
Val Ventura (Earth-616),/wiki/Val_Ventura_(Earth-616),Fighting_Skills,Master of a single form of combat
Vali Halfling (Earth-616),/wiki/Vali_Halfling_(Earth-616),Fighting_Skills,Master of a single form of combat
Vance Astro (Earth-691),/wiki/Vance_Astro_(Earth-691),Fighting_Skills,Master of a single form of combat
Víctor Álvarez (Earth-616),/wiki/V%C3%ADctor_%C3%81lvarez_(Earth-616),Fighting_Skills,Master of a single form of combat
Wadey Wilson (Earth-1610),/wiki/Wadey_Wilson_(Earth-1610),Fighting_Skills,Master of a single form of combat
Warbringer (Earth-616),/wiki/Warbringer_(Earth-616),Fighting_Skills,Master of a single form of combat
White Dragon (Chinatown) (Earth-616),/wiki/White_Dragon_(Chinatown)_(Earth-616),Fighting_Skills,Master of a single form of combat
Willis Stryker (Earth-616),/wiki/Willis_Stryker_(Earth-616),Fighting_Skills,Master of a single form of combat
Wilson Fisk (Earth-616),/wiki/Wilson_Fisk_(Earth-616),Fighting_Skills,Master of a single form of combat
Wilson Fisk (Earth-1610),/wiki/Wilson_Fisk_(Earth-1610),Fighting_Skills,Master of a single form of combat
Wolfgang von Strucker (Earth-616),/wiki/Wolfgang_von_Strucker_(Earth-616),Fighting_Skills,Master of a single form of combat
Wong (Earth-616),/wiki/Wong_(Earth-616),Fighting_Skills,Master of a single form of combat
Xraven (Earth-616),/wiki/Xraven_(Earth-616),Fighting_Skills,Master of a single form of combat
Yelena Belova (Earth-616),/wiki/Yelena_Belova_(Earth-616),Fighting_Skills,Master of a single form of combat
Yukotujakzurjimozoata (Earth-616),/wiki/Yukotujakzurjimozoata_(Earth-616),Fighting_Skills,Master of a single form of combat
Yuriko Oyama (Earth-1610),/wiki/Yuriko_Oyama_(Earth-1610),Fighting_Skills,Master of a single form of combat
Zuri (Earth-616),/wiki/Zuri_(Earth-616),Fighting_Skills,Master of a single form of combat
Aaron Chord (Earth-616),/wiki/Aaron_Chord_(Earth-616),Fighting_Skills,Master of several forms of combat
Abigail Brand (Earth-616),/wiki/Abigail_Brand_(Earth-616),Fighting_Skills,Master of several forms of combat
Agent X (Nijo) (Earth-616),/wiki/Agent_X_(Nijo)_(Earth-616),Fighting_Skills,Master of several forms of combat
Aiko Miyazaki (Earth-616),/wiki/Aiko_Miyazaki_(Earth-616),Fighting_Skills,Master of several forms of combat
Albert (Earth-616),/wiki/Albert_(Earth-616),Fighting_Skills,Master of several forms of combat
Aldrif Odinsdottir (Earth-616),/wiki/Aldrif_Odinsdottir_(Earth-616),Fighting_Skills,Master of several forms of combat
Anti-Cap (Earth-616),/wiki/Anti-Cap_(Earth-616),Fighting_Skills,Master of several forms of combat
Arides (Earth-616),/wiki/Arides_(Earth-616),Fighting_Skills,Master of several forms of combat
Arsenal Alpha (Earth-616),/wiki/Arsenal_Alpha_(Earth-616),Fighting_Skills,Master of several forms of combat
Arsenal Beta (Earth-616),/wiki/Arsenal_Beta_(Earth-616),Fighting_Skills,Master of several forms of combat
Arthur Blackwood (Earth-616),/wiki/Arthur_Blackwood_(Earth-616),Fighting_Skills,Master of several forms of combat
Arthur Pendragon (Earth-616),/wiki/Arthur_Pendragon_(Earth-616),Fighting_Skills,Master of several forms of combat
Athena Parthenos (Earth-616),/wiki/Athena_Parthenos_(Earth-616),Fighting_Skills,Master of several forms of combat
Ava Ayala (Earth-616),/wiki/Ava_Ayala_(Earth-616),Fighting_Skills,Master of several forms of combat
Awesome Android (Earth-616),/wiki/Awesome_Android_(Earth-616),Fighting_Skills,Master of several forms of combat
Barbara Morse (Earth-616),/wiki/Barbara_Morse_(Earth-616),Fighting_Skills,Master of several forms of combat
Bast (Earth-616),/wiki/Bast_(Earth-616),Fighting_Skills,Master of several forms of combat
Baymax (Earth-616),/wiki/Baymax_(Earth-616),Fighting_Skills,Master of several forms of combat
Bella Donna Boudreaux (Earth-616),/wiki/Bella_Donna_Boudreaux_(Earth-616),Fighting_Skills,Master of several forms of combat
Berserker (Primitive) (Earth-616),/wiki/Berserker_(Primitive)_(Earth-616),Fighting_Skills,Master of several forms of combat
Beyonder (Earth-616),/wiki/Beyonder_(Earth-616),Fighting_Skills,Master of several forms of combat
Black Axe (Earth-616),/wiki/Black_Axe_(Earth-616),Fighting_Skills,Master of several forms of combat
Brell (Earth-616),/wiki/Brell_(Earth-616),Fighting_Skills,Master of several forms of combat
Byrrah (Earth-616),/wiki/Byrrah_(Earth-616),Fighting_Skills,Master of several forms of combat
Cal'syee Neramani (Earth-616),/wiki/Cal%27syee_Neramani_(Earth-616),Fighting_Skills,Master of several forms of combat
Callisto (Earth-616),/wiki/Callisto_(Earth-616),Fighting_Skills,Master of several forms of combat
Charlemagne (Agent) (Earth-616),/wiki/Charlemagne_(Agent)_(Earth-616),Fighting_Skills,Master of several forms of combat
Clay Quartermain (Earth-616),/wiki/Clay_Quartermain_(Earth-616),Fighting_Skills,Master of several forms of combat
Clint Barton (Earth-1610),/wiki/Clint_Barton_(Earth-1610),Fighting_Skills,Master of several forms of combat
Clinton Barton (Earth-616),/wiki/Clinton_Barton_(Earth-616),Fighting_Skills,Master of several forms of combat
Crule (Earth-616),/wiki/Crule_(Earth-616),Fighting_Skills,Master of several forms of combat
Daisy Johnson (Earth-616),/wiki/Daisy_Johnson_(Earth-616),Fighting_Skills,Master of several forms of combat
Daniel Rand (Earth-616),/wiki/Daniel_Rand_(Earth-616),Fighting_Skills,Master of several forms of combat
Daniel Rand (Earth-1610),/wiki/Daniel_Rand_(Earth-1610),Fighting_Skills,Master of several forms of combat
Daniel Rand (Earth-12041),/wiki/Daniel_Rand_(Earth-12041),Fighting_Skills,Master of several forms of combat
Daniel Rand (Earth-30847),/wiki/Daniel_Rand_(Earth-30847),Fighting_Skills,Master of several forms of combat
David Alleyne (Earth-616),/wiki/David_Alleyne_(Earth-616),Fighting_Skills,Master of several forms of combat
Davida DeVito (Earth-616),/wiki/Davida_DeVito_(Earth-616),Fighting_Skills,Master of several forms of combat
Davos (Earth-616),/wiki/Davos_(Earth-616),Fighting_Skills,Master of several forms of combat
Death Metal (Earth-8410),/wiki/Death_Metal_(Earth-8410),Fighting_Skills,Master of several forms of combat
Death's Head (Styrakos),/wiki/Death%27s_Head_(Styrakos),Fighting_Skills,Master of several forms of combat
Donyell Taylor (Earth-616),/wiki/Donyell_Taylor_(Earth-616),Fighting_Skills,Master of several forms of combat
Dwayne Taylor (Earth-616),/wiki/Dwayne_Taylor_(Earth-616),Fighting_Skills,Master of several forms of combat
Elektra Natchios (Earth-616),/wiki/Elektra_Natchios_(Earth-616),Fighting_Skills,Master of several forms of combat
Elektra Natchios (Earth-1610),/wiki/Elektra_Natchios_(Earth-1610),Fighting_Skills,Master of several forms of combat
Elektra Natchios (Earth-50701),/wiki/Elektra_Natchios_(Earth-50701),Fighting_Skills,Master of several forms of combat
Eugene Judd (Earth-616),/wiki/Eugene_Judd_(Earth-616),Fighting_Skills,Master of several forms of combat
Fera (Earth-616),/wiki/Fera_(Earth-616),Fighting_Skills,Master of several forms of combat
Frank Castle (Earth-616),/wiki/Frank_Castle_(Earth-616),Fighting_Skills,Master of several forms of combat
Frank Castle (Earth-1610),/wiki/Frank_Castle_(Earth-1610),Fighting_Skills,Master of several forms of combat
Frank Simpson (Earth-616),/wiki/Frank_Simpson_(Earth-616),Fighting_Skills,Master of several forms of combat
Gamora Zen Whoberi Ben Titan (Earth-7528),/wiki/Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528),Fighting_Skills,Master of several forms of combat
Ganymede (Alien) (Earth-616),/wiki/Ganymede_(Alien)_(Earth-616),Fighting_Skills,Master of several forms of combat
Garrison Kane (Earth-616),/wiki/Garrison_Kane_(Earth-616),Fighting_Skills,Master of several forms of combat
Gaunt (Earth-29283),/wiki/Gaunt_(Earth-29283),Fighting_Skills,Master of several forms of combat
Gaveedra Seven (Mojoverse),/wiki/Gaveedra_Seven_(Mojoverse),Fighting_Skills,Master of several forms of combat
Georges Batroc (Earth-616),/wiki/Georges_Batroc_(Earth-616),Fighting_Skills,Master of several forms of combat
Grom (Earth-616),/wiki/Grom_(Earth-616),Fighting_Skills,Master of several forms of combat
Guy Smith (Earth-616),/wiki/Guy_Smith_(Earth-616),Fighting_Skills,Master of several forms of combat
Heike Zemo (Earth-616),/wiki/Heike_Zemo_(Earth-616),Fighting_Skills,Master of several forms of combat
Hero of the Day (Earth-8386),/wiki/Hero_of_the_Day_(Earth-8386),Fighting_Skills,Master of several forms of combat
Hippolyta (Earth-616),/wiki/Hippolyta_(Earth-616),Fighting_Skills,Master of several forms of combat
Hit-Monkey (Earth-616),/wiki/Hit-Monkey_(Earth-616),Fighting_Skills,Master of several forms of combat
Hrinmeer (Earth-616),/wiki/Hrinmeer_(Earth-616),Fighting_Skills,Master of several forms of combat
Ikaris (Earth-616),/wiki/Ikaris_(Earth-616),Fighting_Skills,Master of several forms of combat
Imus Champion (Earth-616),/wiki/Imus_Champion_(Earth-616),Fighting_Skills,Master of several forms of combat
Ixar (Earth-616),/wiki/Ixar_(Earth-616),Fighting_Skills,Master of several forms of combat
Jack Danner (Earth-1610),/wiki/Jack_Danner_(Earth-1610),Fighting_Skills,Master of several forms of combat
Jack Monroe (Earth-616),/wiki/Jack_Monroe_(Earth-616),Fighting_Skills,Master of several forms of combat
Jack Truman (Earth-616),/wiki/Jack_Truman_(Earth-616),Fighting_Skills,Master of several forms of combat
Jacques Duquesne (Earth-616),/wiki/Jacques_Duquesne_(Earth-616),Fighting_Skills,Master of several forms of combat
James Bourne (Earth-616),/wiki/James_Bourne_(Earth-616),Fighting_Skills,Master of several forms of combat
James Buchanan Barnes (Earth-616),/wiki/James_Buchanan_Barnes_(Earth-616),Fighting_Skills,Master of several forms of combat
James Howlett (Earth-1610),/wiki/James_Howlett_(Earth-1610),Fighting_Skills,Master of several forms of combat
James Montgomery Falsworth (Earth-616),/wiki/James_Montgomery_Falsworth_(Earth-616),Fighting_Skills,Master of several forms of combat
James Proudstar (Earth-616),/wiki/James_Proudstar_(Earth-616),Fighting_Skills,Master of several forms of combat
Johann Shmidt (Earth-616),/wiki/Johann_Shmidt_(Earth-616),Fighting_Skills,Master of several forms of combat
Jomo Kimanye (Earth-616),/wiki/Jomo_Kimanye_(Earth-616),Fighting_Skills,Master of several forms of combat
Jonathan Powers (Earth-616),/wiki/Jonathan_Powers_(Earth-616),Fighting_Skills,Master of several forms of combat
Jonathan Raven (Earth-691),/wiki/Jonathan_Raven_(Earth-691),Fighting_Skills,Master of several forms of combat
Kallark (Earth-616),/wiki/Kallark_(Earth-616),Fighting_Skills,Master of several forms of combat
Karnak Mander-Azur (Earth-616),/wiki/Karnak_Mander-Azur_(Earth-616),Fighting_Skills,Master of several forms of combat
Khan (Alien) (Earth-616),/wiki/Khan_(Alien)_(Earth-616),Fighting_Skills,Master of several forms of combat
Kukulkán (Ahau) (Earth-616),/wiki/Kukulk%C3%A1n_(Ahau)_(Earth-616),Fighting_Skills,Master of several forms of combat
Kwannon (Earth-616),/wiki/Kwannon_(Earth-616),Fighting_Skills,Master of several forms of combat
Kyle Richmond (Earth-712),/wiki/Kyle_Richmond_(Earth-712),Fighting_Skills,Master of several forms of combat
Laura Kinney (Earth-616),/wiki/Laura_Kinney_(Earth-616),Fighting_Skills,Master of several forms of combat
Laura Kinney (Earth-30847),/wiki/Laura_Kinney_(Earth-30847),Fighting_Skills,Master of several forms of combat
Leiko Wu (Earth-616),/wiki/Leiko_Wu_(Earth-616),Fighting_Skills,Master of several forms of combat
Leir (Earth-616),/wiki/Leir_(Earth-616),Fighting_Skills,Master of several forms of combat
Leslie Anne Shappe (Earth-616),/wiki/Leslie_Anne_Shappe_(Earth-616),Fighting_Skills,Master of several forms of combat
Luther Manning (Earth-7484),/wiki/Luther_Manning_(Earth-7484),Fighting_Skills,Master of several forms of combat
Lyle Dekker (Earth-616),/wiki/Lyle_Dekker_(Earth-616),Fighting_Skills,Master of several forms of combat
M'Nai (Earth-616),/wiki/M%27Nai_(Earth-616),Fighting_Skills,Master of several forms of combat
Mandarin (Earth-616),/wiki/Mandarin_(Earth-616),Fighting_Skills,Master of several forms of combat
Mantis (Brandt) (Earth-616),/wiki/Mantis_(Brandt)_(Earth-616),Fighting_Skills,Master of several forms of combat
Marcus Hazzard (Earth-148611),/wiki/Marcus_Hazzard_(Earth-148611),Fighting_Skills,Master of several forms of combat
Mari (Earth-616),/wiki/Mari_(Earth-616),Fighting_Skills,Master of several forms of combat
Marian Pouncy (Earth-616),/wiki/Marian_Pouncy_(Earth-616),Fighting_Skills,Master of several forms of combat
Matsu'o Tsurayaba (Earth-616),/wiki/Matsu%27o_Tsurayaba_(Earth-616),Fighting_Skills,Master of several forms of combat
Maya Lopez (Earth-616),/wiki/Maya_Lopez_(Earth-616),Fighting_Skills,Master of several forms of combat
Melina Vostokoff (Earth-616),/wiki/Melina_Vostokoff_(Earth-616),Fighting_Skills,Master of several forms of combat
Mercedes Knight (Earth-616),/wiki/Mercedes_Knight_(Earth-616),Fighting_Skills,Master of several forms of combat
Mitchell Tanner (Earth-616),/wiki/Mitchell_Tanner_(Earth-616),Fighting_Skills,Master of several forms of combat
Model X3Z (Earth-616),/wiki/Model_X3Z_(Earth-616),Fighting_Skills,Master of several forms of combat
Monstro the Mighty (Earth-616),/wiki/Monstro_the_Mighty_(Earth-616),Fighting_Skills,Master of several forms of combat
Muzzafar Lambert (Earth-616),/wiki/Muzzafar_Lambert_(Earth-616),Fighting_Skills,Master of several forms of combat
Nakia Shauku (Earth-616),/wiki/Nakia_Shauku_(Earth-616),Fighting_Skills,Master of several forms of combat
Natalia Romanova (Earth-616),/wiki/Natalia_Romanova_(Earth-616),Fighting_Skills,Master of several forms of combat
Natalia Romanova (Earth-1610),/wiki/Natalia_Romanova_(Earth-1610),Fighting_Skills,Master of several forms of combat
Nathan Summers (Earth-616),/wiki/Nathan_Summers_(Earth-616),Fighting_Skills,Master of several forms of combat
Neena Thurman (Earth-616),/wiki/Neena_Thurman_(Earth-616),Fighting_Skills,Master of several forms of combat
Nicholas Fury (Earth-616),/wiki/Nicholas_Fury_(Earth-616),Fighting_Skills,Master of several forms of combat
Nicholas Fury (Earth-1610),/wiki/Nicholas_Fury_(Earth-1610),Fighting_Skills,Master of several forms of combat
"Nicholas Fury, Jr. (Earth-616)","/wiki/Nicholas_Fury,_Jr._(Earth-616)",Fighting_Skills,Master of several forms of combat
Nicholette Gold (Earth-691),/wiki/Nicholette_Gold_(Earth-691),Fighting_Skills,Master of several forms of combat
Night Raven (Vigilante) (Earth-616),/wiki/Night_Raven_(Vigilante)_(Earth-616),Fighting_Skills,Master of several forms of combat
Nuada (Earth-616),/wiki/Nuada_(Earth-616),Fighting_Skills,Master of several forms of combat
Occulus (Earth-616),/wiki/Occulus_(Earth-616),Fighting_Skills,Master of several forms of combat
Ophelia Sarkissian (Earth-616),/wiki/Ophelia_Sarkissian_(Earth-616),Fighting_Skills,Master of several forms of combat
Ord (Breakworld) (Earth-616),/wiki/Ord_(Breakworld)_(Earth-616),Fighting_Skills,Master of several forms of combat
Pagan (Earth-616),/wiki/Pagan_(Earth-616),Fighting_Skills,Master of several forms of combat
Paragon (Maya) (Earth-50701),/wiki/Paragon_(Maya)_(Earth-50701),Fighting_Skills,Master of several forms of combat
Paul-Philip Ravage (Earth-928),/wiki/Paul-Philip_Ravage_(Earth-928),Fighting_Skills,Master of several forms of combat
Percival of Scandia (Earth-616),/wiki/Percival_of_Scandia_(Earth-616),Fighting_Skills,Master of several forms of combat
Prester John (Johann) (Earth-616),/wiki/Prester_John_(Johann)_(Earth-616),Fighting_Skills,Master of several forms of combat
Qnax (Earth-616),/wiki/Qnax_(Earth-616),Fighting_Skills,Master of several forms of combat
Quetzalcoatl (Earth-616),/wiki/Quetzalcoatl_(Earth-616),Fighting_Skills,Master of several forms of combat
Ravenous (Earth-616),/wiki/Ravenous_(Earth-616),Fighting_Skills,Master of several forms of combat
Ravonna Renslayer (Earth-6311),/wiki/Ravonna_Renslayer_(Earth-6311),Fighting_Skills,Master of several forms of combat
Ravonna Renslayer (Earth-93091),/wiki/Ravonna_Renslayer_(Earth-93091),Fighting_Skills,Master of several forms of combat
Reptyl (Earth-616),/wiki/Reptyl_(Earth-616),Fighting_Skills,Master of several forms of combat
Richard Jones (Phantom Reporter) (Earth-616),/wiki/Richard_Jones_(Phantom_Reporter)_(Earth-616),Fighting_Skills,Master of several forms of combat
Rick Landau (Earth-50701),/wiki/Rick_Landau_(Earth-50701),Fighting_Skills,Master of several forms of combat
Rina Logan (Earth-982),/wiki/Rina_Logan_(Earth-982),Fighting_Skills,Master of several forms of combat
