name,url,min Durability,min Energy_Projection,min Fighting_Skills,min Intelligence,min Speed,min Strength,max Durability,max Energy_Projection,max Fighting_Skills,max Intelligence,max Speed,max Strength
Son of Satan (Lokison) (Earth-616),https://marvel.fandom.com/wiki/Son_of_Satan_(Lokison)_(Earth-616),6.0,5.0,3.0,2.0,3.0,5.0,6.0,5.0,3.0,2.0,7.0,5.0
Sondra Brandenberg (Earth-616),https://marvel.fandom.com/wiki/Sondra_Brandenberg_(Earth-616),2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0
Sonny Baredo (Earth-616),https://marvel.fandom.com/wiki/Sonny_Baredo_(Earth-616),4.0,6.0,2.0,2.0,2.0,3.0,4.0,6.0,2.0,2.0,2.0,3.0
Sonya Tolsky (Earth-616),https://marvel.fandom.com/wiki/Sonya_Tolsky_(Earth-616),3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0
Sooraya Qadir (Earth-616),https://marvel.fandom.com/wiki/Sooraya_Qadir_(Earth-616),6.0,1.0,3.0,2.0,3.0,2.0,6.0,1.0,3.0,2.0,3.0,2.0
Sophie Cuckoo (Earth-616),https://marvel.fandom.com/wiki/Sophie_Cuckoo_(Earth-616),2.0,5.0,2.0,3.0,2.0,2.0,6.0,5.0,2.0,3.0,2.0,4.0
Sorrow (Earth-616),https://marvel.fandom.com/wiki/Sorrow_(Earth-616),7.0,6.0,2.0,3.0,7.0,2.0,7.0,6.0,2.0,3.0,7.0,2.0
Space Phantom (Temporal Limbo),https://marvel.fandom.com/wiki/Space_Phantom_(Temporal_Limbo),5.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,3.0,2.0
Spencer Keen (Earth-616),https://marvel.fandom.com/wiki/Spencer_Keen_(Earth-616),3.0,2.0,2.0,4.0,3.0,4.0,6.0,2.0,2.0,4.0,3.0,7.0
Spencer Smythe (Earth-616),https://marvel.fandom.com/wiki/Spencer_Smythe_(Earth-616),2.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0
Spidercide (Earth-616),https://marvel.fandom.com/wiki/Spidercide_(Earth-616),4.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0
Spore (Earth-616),https://marvel.fandom.com/wiki/Spore_(Earth-616),7.0,1.0,4.0,2.0,2.0,7.0,7.0,1.0,4.0,2.0,2.0,7.0
Sprite (Earth-616),https://marvel.fandom.com/wiki/Sprite_(Earth-616),7.0,7.0,2.0,5.0,4.0,4.0,7.0,7.0,2.0,5.0,7.0,4.0
Spymaster (Ted Calloway) (Earth-616),https://marvel.fandom.com/wiki/Spymaster_(Ted_Calloway)_(Earth-616),2.0,4.0,5.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,2.0,3.0
Squorm (Earth-616),https://marvel.fandom.com/wiki/Squorm_(Earth-616),3.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0
St. John Allerdyce (Earth-616),https://marvel.fandom.com/wiki/St._John_Allerdyce_(Earth-616),2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
Staak (Earth-616),https://marvel.fandom.com/wiki/Staak_(Earth-616),3.0,4.0,5.0,2.0,2.0,4.0,3.0,4.0,5.0,2.0,2.0,4.0
Stacy Dolan (Earth-616),https://marvel.fandom.com/wiki/Stacy_Dolan_(Earth-616),2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0
Stakar Ogord (Earth-691),https://marvel.fandom.com/wiki/Stakar_Ogord_(Earth-691),3.0,5.0,2.0,4.0,7.0,4.0,3.0,5.0,2.0,4.0,7.0,4.0
Stanley Carter (Earth-616),https://marvel.fandom.com/wiki/Stanley_Carter_(Earth-616),2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0
Starbolt (Earth-616),https://marvel.fandom.com/wiki/Starbolt_(Earth-616),2.0,6.0,3.0,2.0,3.0,2.0,2.0,6.0,3.0,2.0,3.0,2.0
Stellaris (Earth-616),https://marvel.fandom.com/wiki/Stellaris_(Earth-616),6.0,6.0,4.0,3.0,7.0,7.0,6.0,6.0,4.0,3.0,7.0,7.0
Stephen Beckley (Earth-616),https://marvel.fandom.com/wiki/Stephen_Beckley_(Earth-616),4.0,6.0,2.0,5.0,5.0,4.0,5.0,6.0,2.0,5.0,7.0,4.0
Stephen Loss (Earth-616),https://marvel.fandom.com/wiki/Stephen_Loss_(Earth-616),2.0,6.0,2.0,3.0,2.0,2.0,2.0,6.0,2.0,3.0,2.0,2.0
Stephen Strange (Counter-Earth) (Earth-616),https://marvel.fandom.com/wiki/Stephen_Strange_(Counter-Earth)_(Earth-616),3.0,6.0,2.0,4.0,2.0,2.0,3.0,6.0,2.0,4.0,7.0,2.0
Stephen Strange (Earth-30847),https://marvel.fandom.com/wiki/Stephen_Strange_(Earth-30847),3.0,6.0,3.0,4.0,2.0,2.0,3.0,6.0,3.0,4.0,2.0,2.0
Stephen Strange (Earth-616),https://marvel.fandom.com/wiki/Stephen_Strange_(Earth-616),2.0,6.0,6.0,4.0,2.0,2.0,2.0,6.0,6.0,4.0,7.0,2.0
"Stephen Strange, Jr. (Earth-1610)","https://marvel.fandom.com/wiki/Stephen_Strange,_Jr._(Earth-1610)",3.0,6.0,3.0,4.0,7.0,2.0,3.0,6.0,3.0,4.0,7.0,2.0
Steven Harmon (Earth-616),https://marvel.fandom.com/wiki/Steven_Harmon_(Earth-616),7.0,1.0,2.0,2.0,2.0,2.0,7.0,1.0,2.0,2.0,2.0,4.0
Steven Hudak (Earth-616),https://marvel.fandom.com/wiki/Steven_Hudak_(Earth-616),3.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0
Steven Lang (Earth-616),https://marvel.fandom.com/wiki/Steven_Lang_(Earth-616),7.0,1.0,3.0,5.0,2.0,2.0,7.0,1.0,3.0,5.0,2.0,2.0
Steven Levins (Earth-616),https://marvel.fandom.com/wiki/Steven_Levins_(Earth-616),3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0
Steven Rogers (Earth-1610),https://marvel.fandom.com/wiki/Steven_Rogers_(Earth-1610),3.0,1.0,6.0,3.0,2.0,4.0,3.0,1.0,6.0,3.0,2.0,4.0
Steven Rogers (Earth-30847),https://marvel.fandom.com/wiki/Steven_Rogers_(Earth-30847),3.0,1.0,6.0,3.0,2.0,3.0,3.0,1.0,6.0,3.0,2.0,3.0
Steven Rogers (Earth-616),https://marvel.fandom.com/wiki/Steven_Rogers_(Earth-616),3.0,1.0,6.0,3.0,2.0,3.0,3.0,1.0,6.0,3.0,2.0,3.0
Steven Rogers (Impersonator) (Earth-928),https://marvel.fandom.com/wiki/Steven_Rogers_(Impersonator)_(Earth-928),2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0
Steven Rogers (Revolutionary War) (Earth-616),https://marvel.fandom.com/wiki/Steven_Rogers_(Revolutionary_War)_(Earth-616),2.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0
Stewart Cadwall (Earth-616),https://marvel.fandom.com/wiki/Stewart_Cadwall_(Earth-616),5.0,4.0,2.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,4.0
Stewart Ward (Earth-616),https://marvel.fandom.com/wiki/Stewart_Ward_(Earth-616),2.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0
Stick (Earth-616),https://marvel.fandom.com/wiki/Stick_(Earth-616),6.0,3.0,6.0,3.0,2.0,2.0,6.0,3.0,6.0,3.0,7.0,2.0
Stranger (Cosmic Being) (Earth-616),https://marvel.fandom.com/wiki/Stranger_(Cosmic_Being)_(Earth-616),6.0,7.0,2.0,7.0,7.0,7.0,6.0,7.0,2.0,7.0,7.0,7.0
Straw Man (Earth-616),https://marvel.fandom.com/wiki/Straw_Man_(Earth-616),6.0,6.0,3.0,2.0,2.0,2.0,6.0,6.0,3.0,2.0,2.0,2.0
Strider (Earth-616),https://marvel.fandom.com/wiki/Strider_(Earth-616),2.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,4.0
Stuart Clarke (Earth-616),https://marvel.fandom.com/wiki/Stuart_Clarke_(Earth-616),2.0,1.0,2.0,5.0,2.0,2.0,6.0,1.0,2.0,5.0,3.0,4.0
Stuff (Earth-616),https://marvel.fandom.com/wiki/Stuff_(Earth-616),6.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0
Stygorr (Earth-616),https://marvel.fandom.com/wiki/Stygorr_(Earth-616),4.0,6.0,2.0,4.0,3.0,4.0,4.0,6.0,2.0,4.0,3.0,4.0
Sublime (Earth-616),https://marvel.fandom.com/wiki/Sublime_(Earth-616),6.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,1.0,4.0,2.0,1.0
Succubus (Mutant) (Earth-616),https://marvel.fandom.com/wiki/Succubus_(Mutant)_(Earth-616),3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0
Sugar Man (Earth-295),https://marvel.fandom.com/wiki/Sugar_Man_(Earth-295),3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0
Suma-Ket (Earth-616),https://marvel.fandom.com/wiki/Suma-Ket_(Earth-616),4.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0
Sumner Beckwith (Earth-616),https://marvel.fandom.com/wiki/Sumner_Beckwith_(Earth-616),7.0,3.0,1.0,1.0,3.0,5.0,7.0,3.0,1.0,1.0,3.0,5.0
Sundance (Earth-616),https://marvel.fandom.com/wiki/Sundance_(Earth-616),2.0,1.0,2.0,3.0,2.0,2.0,7.0,1.0,2.0,3.0,2.0,2.0
Sunset Bain (Earth-616),https://marvel.fandom.com/wiki/Sunset_Bain_(Earth-616),2.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0
Super-Adaptoid (Earth-616),https://marvel.fandom.com/wiki/Super-Adaptoid_(Earth-616),2.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,2.0,7.0,7.0
Super-Ego (Earth-616),https://marvel.fandom.com/wiki/Super-Ego_(Earth-616),7.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0
Super-Skrull (Earth-20604),https://marvel.fandom.com/wiki/Super-Skrull_(Earth-20604),1.0,1.0,4.0,3.0,2.0,2.0,7.0,7.0,4.0,3.0,7.0,7.0
Supramor (Earth-616),https://marvel.fandom.com/wiki/Supramor_(Earth-616),2.0,6.0,2.0,6.0,2.0,2.0,2.0,6.0,2.0,6.0,2.0,2.0
Supreme Intelligence (Earth-616),https://marvel.fandom.com/wiki/Supreme_Intelligence_(Earth-616),2.0,2.0,1.0,5.0,1.0,1.0,3.0,6.0,6.0,6.0,2.0,4.0
Supreme Pontiff (Earth-616),https://marvel.fandom.com/wiki/Supreme_Pontiff_(Earth-616),5.0,3.0,2.0,2.0,7.0,2.0,5.0,3.0,2.0,2.0,7.0,2.0
Surtur (Earth-616),https://marvel.fandom.com/wiki/Surtur_(Earth-616),6.0,6.0,5.0,3.0,3.0,7.0,6.0,6.0,5.0,3.0,7.0,7.0
Susan Scarbo (Earth-616),https://marvel.fandom.com/wiki/Susan_Scarbo_(Earth-616),2.0,3.0,4.0,3.0,2.0,2.0,2.0,7.0,4.0,3.0,2.0,2.0
Susan Storm (Earth-1610),https://marvel.fandom.com/wiki/Susan_Storm_(Earth-1610),5.0,3.0,2.0,5.0,2.0,2.0,5.0,3.0,2.0,5.0,2.0,2.0
Susan Storm (Earth-616),https://marvel.fandom.com/wiki/Susan_Storm_(Earth-616),6.0,5.0,3.0,3.0,3.0,2.0,6.0,5.0,3.0,3.0,3.0,2.0
Susan Storm (Malice) (Earth-616),https://marvel.fandom.com/wiki/Susan_Storm_(Malice)_(Earth-616),6.0,6.0,3.0,3.0,3.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0
Suspiria (Earth-616),https://marvel.fandom.com/wiki/Suspiria_(Earth-616),2.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0
Suvik Senyaka (Earth-616),https://marvel.fandom.com/wiki/Suvik_Senyaka_(Earth-616),2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
Suwan (Earth-616),https://marvel.fandom.com/wiki/Suwan_(Earth-616),2.0,1.0,5.0,4.0,2.0,3.0,2.0,1.0,5.0,4.0,7.0,3.0
Suzanne Chan (Earth-616),https://marvel.fandom.com/wiki/Suzanne_Chan_(Earth-616),2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0
Suzi Endo (Earth-616),https://marvel.fandom.com/wiki/Suzi_Endo_(Earth-616),2.0,1.0,2.0,5.0,2.0,2.0,5.0,6.0,2.0,5.0,3.0,4.0
Suzi Endo (Earth-9528),https://marvel.fandom.com/wiki/Suzi_Endo_(Earth-9528),5.0,6.0,4.0,5.0,3.0,4.0,5.0,6.0,4.0,5.0,3.0,4.0
Sven Gollison (Earth-616),https://marvel.fandom.com/wiki/Sven_Gollison_(Earth-616),2.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0
Sven Kleinstock (Earth-616),https://marvel.fandom.com/wiki/Sven_Kleinstock_(Earth-616),3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0
Swordsman (Cotati) (Earth-616),https://marvel.fandom.com/wiki/Swordsman_(Cotati)_(Earth-616),4.0,6.0,6.0,3.0,3.0,4.0,4.0,6.0,6.0,3.0,3.0,4.0
Sybil (Oracle) (Earth-616),https://marvel.fandom.com/wiki/Sybil_(Oracle)_(Earth-616),2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0
Sybil Dvorak (Earth-616),https://marvel.fandom.com/wiki/Sybil_Dvorak_(Earth-616),2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0
Sylene Lokisdóttir (Earth-982),https://marvel.fandom.com/wiki/Sylene_Lokisd%C3%B3ttir_(Earth-982),6.0,6.0,2.0,3.0,3.0,5.0,6.0,6.0,2.0,3.0,3.0,5.0
Syndicate (Luke and Matthew) (Earth-1610),https://marvel.fandom.com/wiki/Syndicate_(Luke_and_Matthew)_(Earth-1610),2.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0
Sétanta (Earth-616),https://marvel.fandom.com/wiki/S%C3%A9tanta_(Earth-616),6.0,1.0,6.0,2.0,2.0,4.0,6.0,1.0,6.0,2.0,3.0,7.0
T'Challa (Earth-616),https://marvel.fandom.com/wiki/T%27Challa_(Earth-616),3.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,5.0,5.0,2.0,3.0
T-Ray (Earth-616),https://marvel.fandom.com/wiki/T-Ray_(Earth-616),3.0,6.0,4.0,2.0,3.0,4.0,3.0,6.0,4.0,2.0,7.0,4.0
TESS-One (Earth-616),https://marvel.fandom.com/wiki/TESS-One_(Earth-616),6.0,4.0,2.0,1.0,2.0,4.0,6.0,4.0,2.0,1.0,3.0,4.0
Tabitha Smith (Earth-616),https://marvel.fandom.com/wiki/Tabitha_Smith_(Earth-616),2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0
Taboo (Earth-616),https://marvel.fandom.com/wiki/Taboo_(Earth-616),2.0,6.0,1.0,3.0,2.0,2.0,2.0,6.0,1.0,3.0,2.0,2.0
Tagak (Earth-616),https://marvel.fandom.com/wiki/Tagak_(Earth-616),3.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,7.0,3.0
Taj Nital (Earth-616),https://marvel.fandom.com/wiki/Taj_Nital_(Earth-616),2.0,1.0,4.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0
Tako Shamara (Earth-616),https://marvel.fandom.com/wiki/Tako_Shamara_(Earth-616),2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0
Takuya Yamashiro (Earth-51778),https://marvel.fandom.com/wiki/Takuya_Yamashiro_(Earth-51778),3.0,3.0,5.0,3.0,3.0,3.0,6.0,5.0,5.0,3.0,7.0,7.0
Talia Wagner (Earth-2182),https://marvel.fandom.com/wiki/Talia_Wagner_(Earth-2182),2.0,6.0,4.0,2.0,2.0,2.0,2.0,6.0,4.0,2.0,2.0,2.0
Talisman (Australian) (Earth-616),https://marvel.fandom.com/wiki/Talisman_(Australian)_(Earth-616),2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,7.0,2.0
Talos (Earth-616),https://marvel.fandom.com/wiki/Talos_(Earth-616),6.0,2.0,4.0,2.0,2.0,5.0,6.0,2.0,4.0,2.0,2.0,5.0
Tamara Devoux (Earth-616),https://marvel.fandom.com/wiki/Tamara_Devoux_(Earth-616),6.0,7.0,1.0,2.0,5.0,4.0,6.0,7.0,1.0,7.0,5.0,4.0
Tamara Rahn (Earth-616),https://marvel.fandom.com/wiki/Tamara_Rahn_(Earth-616),2.0,1.0,6.0,3.0,2.0,3.0,3.0,1.0,6.0,3.0,3.0,5.0
Tamika Bowden (Earth-616),https://marvel.fandom.com/wiki/Tamika_Bowden_(Earth-616),3.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0
Tana Nile (Earth-616),https://marvel.fandom.com/wiki/Tana_Nile_(Earth-616),5.0,6.0,6.0,4.0,2.0,4.0,5.0,6.0,6.0,4.0,2.0,4.0
Tanalth (Earth-616),https://marvel.fandom.com/wiki/Tanalth_(Earth-616),6.0,4.0,4.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,3.0,4.0
Tandy Bowen (Earth-616),https://marvel.fandom.com/wiki/Tandy_Bowen_(Earth-616),2.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0
Taneleer Tivan (Earth-616),https://marvel.fandom.com/wiki/Taneleer_Tivan_(Earth-616),6.0,4.0,2.0,4.0,2.0,4.0,6.0,4.0,2.0,4.0,2.0,4.0
Tania Belinskaya (Earth-616),https://marvel.fandom.com/wiki/Tania_Belinskaya_(Earth-616),6.0,5.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,5.0,4.0
Tanya Sealy (Earth-616),https://marvel.fandom.com/wiki/Tanya_Sealy_(Earth-616),2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
Tanya Trask (Earth-616),https://marvel.fandom.com/wiki/Tanya_Trask_(Earth-616),3.0,6.0,2.0,3.0,2.0,2.0,3.0,6.0,2.0,3.0,7.0,2.0
Tapping Tommy (Earth-616),https://marvel.fandom.com/wiki/Tapping_Tommy_(Earth-616),2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0
Tar Baby (Earth-616),https://marvel.fandom.com/wiki/Tar_Baby_(Earth-616),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Tara Richards (Earth-6311),https://marvel.fandom.com/wiki/Tara_Richards_(Earth-6311),2.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,7.0,3.0
Taranith Gestal (Earth-616),https://marvel.fandom.com/wiki/Taranith_Gestal_(Earth-616),2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0
Tarantula (Earth-1610),https://marvel.fandom.com/wiki/Tarantula_(Earth-1610),3.0,1.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,4.0,3.0,4.0
Tarene (Earth-616),https://marvel.fandom.com/wiki/Tarene_(Earth-616),4.0,6.0,3.0,2.0,3.0,5.0,4.0,6.0,3.0,2.0,3.0,5.0
Tarianna (Earth-616),https://marvel.fandom.com/wiki/Tarianna_(Earth-616),2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0
Tath Ki (Earth-616),https://marvel.fandom.com/wiki/Tath_Ki_(Earth-616),4.0,5.0,5.0,6.0,2.0,3.0,4.0,5.0,5.0,6.0,7.0,3.0
Tazza (Earth-616),https://marvel.fandom.com/wiki/Tazza_(Earth-616),2.0,6.0,2.0,3.0,2.0,2.0,2.0,6.0,2.0,3.0,2.0,2.0
Tel-Kar (Earth-616),https://marvel.fandom.com/wiki/Tel-Kar_(Earth-616),3.0,1.0,4.0,3.0,2.0,4.0,6.0,1.0,4.0,3.0,2.0,4.0
Tempus (Temporal Limbo),https://marvel.fandom.com/wiki/Tempus_(Temporal_Limbo),4.0,4.0,4.0,2.0,2.0,6.0,6.0,4.0,4.0,2.0,2.0,7.0
Temugin (Earth-616),https://marvel.fandom.com/wiki/Temugin_(Earth-616),3.0,6.0,6.0,4.0,3.0,3.0,3.0,6.0,6.0,4.0,3.0,3.0
Teresa Parker (Earth-616),https://marvel.fandom.com/wiki/Teresa_Parker_(Earth-616),2.0,1.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0
Terminus (Destroyer) (Earth-616),https://marvel.fandom.com/wiki/Terminus_(Destroyer)_(Earth-616),6.0,5.0,2.0,2.0,7.0,7.0,6.0,5.0,2.0,2.0,7.0,7.0
Terrance Sorenson (Earth-616),https://marvel.fandom.com/wiki/Terrance_Sorenson_(Earth-616),5.0,6.0,2.0,2.0,3.0,4.0,5.0,6.0,2.0,2.0,3.0,4.0
Terrance Ward (Earth-616),https://marvel.fandom.com/wiki/Terrance_Ward_(Earth-616),2.0,1.0,3.0,2.0,2.0,2.0,6.0,7.0,3.0,2.0,6.0,6.0
Terror (Shreck) (Earth-88194),https://marvel.fandom.com/wiki/Terror_(Shreck)_(Earth-88194),4.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0
Terry Vance (Earth-616),https://marvel.fandom.com/wiki/Terry_Vance_(Earth-616),2.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,4.0,5.0,2.0,2.0
Texas Kid (Earth-616),https://marvel.fandom.com/wiki/Texas_Kid_(Earth-616),2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0
Tezcatlipoca (Earth-616),https://marvel.fandom.com/wiki/Tezcatlipoca_(Earth-616),6.0,1.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,3.0,3.0,6.0
Thaddeus Ross (Earth-1610),https://marvel.fandom.com/wiki/Thaddeus_Ross_(Earth-1610),2.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0
Thaddeus Ross (Earth-616),https://marvel.fandom.com/wiki/Thaddeus_Ross_(Earth-616),2.0,1.0,4.0,3.0,2.0,2.0,6.0,2.0,4.0,3.0,3.0,7.0
Thakorr (Earth-616),https://marvel.fandom.com/wiki/Thakorr_(Earth-616),3.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,5.0
Thanos (Earth-1610),https://marvel.fandom.com/wiki/Thanos_(Earth-1610),7.0,6.0,2.0,5.0,2.0,7.0,7.0,6.0,2.0,5.0,2.0,7.0
Thanos (Earth-616),https://marvel.fandom.com/wiki/Thanos_(Earth-616),6.0,6.0,4.0,6.0,3.0,7.0,6.0,6.0,4.0,6.0,7.0,7.0
Thelius (Earth-616),https://marvel.fandom.com/wiki/Thelius_(Earth-616),2.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0
Thena Thorsdóttir (Earth-982),https://marvel.fandom.com/wiki/Thena_Thorsd%C3%B3ttir_(Earth-982),6.0,5.0,3.0,2.0,3.0,5.0,6.0,5.0,3.0,2.0,3.0,5.0
Theodore Altman (Earth-616),https://marvel.fandom.com/wiki/Theodore_Altman_(Earth-616),6.0,1.0,3.0,2.0,3.0,5.0,6.0,4.0,3.0,2.0,3.0,5.0
Theodore Sallis (Earth-616),https://marvel.fandom.com/wiki/Theodore_Sallis_(Earth-616),7.0,2.0,1.0,1.0,1.0,3.0,7.0,2.0,1.0,1.0,1.0,3.0
Theodore Scott (Earth-616),https://marvel.fandom.com/wiki/Theodore_Scott_(Earth-616),3.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,4.0
Theodore Winchester (Earth-616),https://marvel.fandom.com/wiki/Theodore_Winchester_(Earth-616),5.0,1.0,4.0,2.0,2.0,4.0,5.0,1.0,4.0,2.0,2.0,4.0
Theresa Cassidy (Earth-616),https://marvel.fandom.com/wiki/Theresa_Cassidy_(Earth-616),2.0,5.0,3.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,4.0,2.0
Thermal Man (Earth-616),https://marvel.fandom.com/wiki/Thermal_Man_(Earth-616),6.0,4.0,2.0,1.0,2.0,4.0,6.0,4.0,2.0,1.0,2.0,4.0
Thibodaux Boudreaux (Earth-616),https://marvel.fandom.com/wiki/Thibodaux_Boudreaux_(Earth-616),2.0,6.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0
Thog (Earth-616),https://marvel.fandom.com/wiki/Thog_(Earth-616),7.0,6.0,2.0,3.0,3.0,4.0,7.0,6.0,2.0,3.0,3.0,4.0
Thomas Cassidy (Earth-616),https://marvel.fandom.com/wiki/Thomas_Cassidy_(Earth-616),2.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,4.0
Thomas Corsi (Earth-616),https://marvel.fandom.com/wiki/Thomas_Corsi_(Earth-616),2.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0
Thomas Fireheart (Earth-616),https://marvel.fandom.com/wiki/Thomas_Fireheart_(Earth-616),4.0,1.0,6.0,3.0,3.0,4.0,4.0,1.0,6.0,3.0,3.0,4.0
Thomas Gideon (Earth-616),https://marvel.fandom.com/wiki/Thomas_Gideon_(Earth-616),6.0,6.0,2.0,2.0,7.0,4.0,6.0,6.0,2.0,2.0,7.0,4.0
Thomas Halloway (Earth-616),https://marvel.fandom.com/wiki/Thomas_Halloway_(Earth-616),1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,6.0,4.0,2.0,3.0
Thomas Jones (Earth-616),https://marvel.fandom.com/wiki/Thomas_Jones_(Earth-616),2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0
Thomas Lightner (Earth-616),https://marvel.fandom.com/wiki/Thomas_Lightner_(Earth-616),2.0,6.0,2.0,4.0,2.0,2.0,2.0,6.0,2.0,4.0,7.0,2.0
Thomas Raymond (Earth-616),https://marvel.fandom.com/wiki/Thomas_Raymond_(Earth-616),2.0,5.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,2.0,3.0,2.0
Thomas Samuels (Earth-616),https://marvel.fandom.com/wiki/Thomas_Samuels_(Earth-616),3.0,5.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0
Thomas Shepherd (Earth-616),https://marvel.fandom.com/wiki/Thomas_Shepherd_(Earth-616),4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0
Thomas Stuart (Earth-616),https://marvel.fandom.com/wiki/Thomas_Stuart_(Earth-616),2.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0
